Date,Futures_Price,ETF_Price,Futures_Return,ETF_Return
2025-05-15 00:00:00-04:00,5933.25,587.0919189453125,0.004188880426504227,0.004884373015077159
2025-05-16 00:00:00-04:00,5975.5,590.8106079101562,0.007120886529305093,0.006334083036816818
2025-05-19 00:00:00-04:00,5982.5,591.4568481445312,0.0011714500878587941,0.0010938196195577898
2025-05-20 00:00:00-04:00,5959.75,589.46826171875,-0.003802758044295862,-0.0033621834492569835
2025-05-21 00:00:00-04:00,5861.25,579.5352783203125,-0.01652753890683334,-0.016850751844510237
2025-05-22 00:00:00-04:00,5856.75,579.7639770507812,-0.0007677543186180857,0.00039462434647918876
2025-05-23 00:00:00-04:00,5817.0,575.806640625,-0.006787040594186222,-0.006825771490515775
2025-05-27 00:00:00-04:00,5934.25,587.7780151367188,0.020156438026474044,0.020790615576653737
2025-05-28 00:00:00-04:00,5902.75,584.37744140625,-0.005308168681804726,-0.005785472819492488
2025-05-29 00:00:00-04:00,5922.75,586.6842651367188,0.003388251238829465,0.003947489357079892
2025-05-30 00:00:00-04:00,5916.0,586.0280151367188,-0.0011396732936558296,-0.0011185744002305542
2025-06-02 00:00:00-04:00,5947.25,589.3291015625,0.0052822853279241855,0.005632983987994278
2025-06-03 00:00:00-04:00,5981.5,592.6898193359375,0.005758964227163821,0.005702616355661272
2025-06-04 00:00:00-04:00,5981.0,592.5307006835938,-8.359107247346564e-05,-0.00026846867813934416
2025-06-05 00:00:00-04:00,5946.0,589.6671142578125,-0.00585186423674966,-0.004832806844400794
2025-06-06 00:00:00-04:00,6006.75,595.722412109375,0.010216952573158355,0.010269010608102258
2025-06-09 00:00:00-04:00,6010.25,596.2593383789062,0.0005826778207849159,0.0009013027856885625
2025-06-10 00:00:00-04:00,6045.0,599.6399536132812,0.005781789443034757,0.005669706144252773
2025-06-11 00:00:00-04:00,6029.0,597.9297485351562,-0.002646815550041315,-0.002852053249320252
2025-06-12 00:00:00-04:00,6049.5,600.3060913085938,0.003400232210980292,0.003974284235328973
2025-06-13 00:00:00-04:00,5979.25,593.5946044921875,-0.011612529961153806,-0.011180107804297013
2025-06-16 00:00:00-04:00,6035.75,599.2421875,0.009449345653719021,0.009514208796833623
2025-06-17 00:00:00-04:00,5985.0,594.12158203125,-0.008408234270803172,-0.008545135131611592
2025-06-18 00:00:00-04:00,5981.5,594.0321044921875,-0.0005847953216374657,-0.00015060476132944256
2025-06-20 00:00:00-04:00,6010.2099609375,592.636962890625,0.004799792850873619,-0.002348596298099359
2025-06-23 00:00:00-04:00,6077.0,598.49072265625,0.011112763031007722,0.009877480029380825
2025-06-24 00:00:00-04:00,6146.25,605.1024169921875,0.011395425374362445,0.011047279574515567
2025-06-25 00:00:00-04:00,6147.0,605.4414672851562,0.00012202562538132788,0.0005603188542100401
2025-06-26 00:00:00-04:00,6195.0,610.1783447265625,0.007808687164470474,0.007823840449262098
2025-06-27 00:00:00-04:00,6223.75,613.2098999023438,0.004640839386602202,0.004968310006379761
2025-06-30 00:00:00-04:00,6253.75,616.1417846679688,0.004820245029122372,0.004781209119572027
2025-07-01 00:00:00-04:00,6248.75,615.9423828125,-0.00079952028782726,-0.0003236298209773336
2025-07-02 00:00:00-04:00,6275.0,618.734619140625,0.0042008401680335705,0.004533275199175568
2025-07-03 00:00:00-04:00,6324.25,623.611083984375,0.007848605577689183,0.007881351217300603
2025-07-07 00:00:00-04:00,6276.0,618.9639892578125,-0.007629363165592706,-0.007451911689688506
2025-07-08 00:00:00-04:00,6272.0,618.6249389648438,-0.0006373486297004405,-0.0005477706277796646
2025-07-09 00:00:00-04:00,6307.25,622.3345947265625,0.005620216836734748,0.005996615280215112
2025-07-10 00:00:00-04:00,6324.25,624.0897827148438,0.002695310951682517,0.0028203284907413195
2025-07-11 00:00:00-04:00,6300.0,621.8958129882812,-0.0038344467723445685,-0.003515471310904239
2025-07-14 00:00:00-04:00,6311.0,623.08251953125,0.0017460317460318286,0.0019082079637526839
2025-07-15 00:00:00-04:00,6284.0,620.419921875,-0.004278244335287562,-0.004273266498076467
2025-07-16 00:00:00-04:00,6303.25,622.494140625,0.003063335455124161,0.00334324975208955
2025-07-17 00:00:00-04:00,6340.5,626.3035888671875,0.005909649783841564,0.006119653171936301
2025-07-18 00:00:00-04:00,6334.75,625.8449096679688,-0.0009068685434903134,-0.0007323592062571382
2025-07-21 00:00:00-04:00,6344.75,627.0316162109375,0.0015785942618098403,0.0018961671248525214
2025-07-22 00:00:00-04:00,6346.75,627.121337890625,0.0003152212459118786,0.00014308956258002326
2025-07-23 00:00:00-04:00,6396.25,632.4566040039062,0.007799267341552785,0.008507549960310445
2025-07-24 00:00:00-04:00,6401.5,632.6659545898438,0.0008207934336526002,0.000331011779483692
2025-07-25 00:00:00-04:00,6425.0,635.3385620117188,0.003671014605951761,0.0042243578976959295
2025-07-28 00:00:00-04:00,6422.75,635.1790161132812,-0.00035019455252915943,-0.000251119494356411
2025-07-29 00:00:00-04:00,6406.0,633.503662109375,-0.0026079171694367576,-0.002637609180098366
2025-07-30 00:00:00-04:00,6396.25,632.7058715820312,-0.0015220106150484192,-0.0012593305691198653
2025-07-31 00:00:00-04:00,6374.25,630.3324584960938,-0.0034395153410201607,-0.0037512107798256533
2025-08-01 00:00:00-04:00,6264.5,620.0010375976562,-0.01721771188767307,-0.016390431365516545
2025-08-04 00:00:00-04:00,6356.0,629.4249267578125,0.014606113815947008,0.015199795788522152
2025-08-05 00:00:00-04:00,6325.25,626.2337646484375,-0.004837948395217118,-0.005069964619629497
2025-08-06 00:00:00-04:00,6371.0,631.030517578125,0.007232915695031927,0.0076596842911853535
2025-08-07 00:00:00-04:00,6366.5,630.501953125,-0.0007063255375922006,-0.0008376210633260772
2025-08-08 00:00:00-04:00,6413.5,635.4183349609375,0.007382392209220212,0.007797567971946862
2025-08-11 00:00:00-04:00,6399.75,634.1618041992188,-0.002143915178919431,-0.001977485842922677
2025-08-12 00:00:00-04:00,6468.5,640.9131469726562,0.010742607133091164,0.010646088630271056
2025-08-13 00:00:00-04:00,6488.75,643.1070556640625,0.003130555770271215,0.0034230982805847354
2025-08-14 00:00:00-04:00,6490.5,643.1668701171875,0.0002696975534579593,9.300854748550691e-05
2025-08-15 00:00:00-04:00,6471.5,641.6610717773438,-0.0029273553655342344,-0.0023412249756729064
2025-08-18 00:00:00-04:00,6469.25,641.5214233398438,-0.0003476782816966839,-0.00021763582620526467
2025-08-19 00:00:00-04:00,6432.5,638.0410766601562,-0.005680720330795697,-0.005425144902516887
2025-08-20 00:00:00-04:00,6413.25,636.3457641601562,-0.0029926156237854995,-0.0026570585531485724
2025-08-21 00:00:00-04:00,6388.25,633.7928466796875,-0.0038981795501500383,-0.004011840141401879
2025-08-22 00:00:00-04:00,6483.25,643.52587890625,0.014871052322623646,0.015356803532182273
2025-08-25 00:00:00-04:00,6455.5,640.6936645507812,-0.00428026067173104,-0.004401088516101992
2025-08-26 00:00:00-04:00,6482.5,643.3762817382812,0.00418248005576638,0.004187051216404392
2025-08-27 00:00:00-04:00,6496.0,644.8422241210938,0.002082529888160378,0.002278514804511911
2025-08-28 00:00:00-04:00,6517.5,647.1258544921875,0.0033097290640393684,0.0035413784731703757
2025-08-29 00:00:00-04:00,6472.75,643.2666015625,-0.006866129650939801,-0.005963682184690233
2025-09-02 00:00:00-04:00,6425.5,638.4998168945312,-0.007299833919122478,-0.00741027850099818
2025-09-03 00:00:00-04:00,6457.25,641.960205078125,0.004941249708193984,0.0054195601815894
2025-09-04 00:00:00-04:00,6510.75,647.3253173828125,0.008285260753416734,0.008357390788786612
2025-09-05 00:00:00-04:00,6489.75,645.4505004882812,-0.0032254348577352987,-0.0028962514584031096
